Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
23934,2014 Jan 01,00,63,3.7,11.0,0.7,1,H
23934,2014 Jan 01,01,70,4.0,11.0,0.7,1,H
23934,2014 Jan 01,02,75,5.0,11.0,1.2,1,H
23934,2014 Jan 01,03,83,2.8,19.0,1.1,1,H
23934,2014 Jan 01,04,75,4.0,15.0,1.1,1,H
23934,2014 Jan 01,05,68,4.3,14.0,1.1,1,H
23934,2014 Jan 01,06,82,5.6,16.0,1.2,1,H
23934,2014 Jan 01,07,64,5.1,21.0,1.9,1,H
23934,2014 Jan 01,08,12,5.2,35.0,2.1,1,H
23934,2014 Jan 01,09,50,4.7,23.0,1.0,1,H
23934,2014 Jan 01,10,24,3.7,24.0,1.1,1,H
23934,2014 Jan 01,11,13,5.2,16.0,1.2,1,H
23934,2014 Jan 01,12,337,5.4,31.0,1.5,1,H
23934,2014 Jan 01,13,286,5.3,16.0,1.3,1,H
23934,2014 Jan 01,14,297,5.6,13.0,1.1,1,H
23934,2014 Jan 01,15,271,6.0,18.0,2.2,1,H
23934,2014 Jan 01,16,305,5.5,17.0,1.3,1,H
23934,2014 Jan 01,17,284,5.0,23.0,2.1,1,H
23934,2014 Jan 01,18,304,4.5,23.0,1.3,1,H
23934,2014 Jan 01,19,233,6.2,30.0,1.6,1,H
23934,2014 Jan 01,20,172,2.2,65.0,1.1,1,H
23934,2014 Jan 01,21,111,1.4,35.0,0.5,1,H
23934,2014 Jan 01,22,71,1.2,36.0,0.5,1,H
23934,2014 Jan 01,23,31,2.2,22.0,0.6,1,H
23934,2014 Jan 02,00,30,1.5,18.0,0.5,1,H
23934,2014 Jan 02,01,159,2.1,84.0,1.4,1,H
23934,2014 Jan 02,02,30,1.5,94.0,0.6,1,H
23934,2014 Jan 02,03,92,1.7,21.0,0.5,1,H
23934,2014 Jan 02,04,334,3.8,33.0,1.8,1,H
23934,2014 Jan 02,05,11,3.0,31.0,1.1,1,H
23934,2014 Jan 02,06,323,5.3,15.0,1.3,1,H
23934,2014 Jan 02,07,341,4.2,18.0,1.0,1,H
23934,2014 Jan 02,08,305,4.7,13.0,1.1,1,H
23934,2014 Jan 02,09,313,5.1,13.0,1.1,1,H
23934,2014 Jan 02,10,319,5.4,10.0,0.8,1,H
23934,2014 Jan 02,11,319,5.6,11.0,1.1,1,H
23934,2014 Jan 02,12,317,5.4,12.0,1.0,1,H
23934,2014 Jan 02,13,316,5.3,12.0,1.0,1,H
23934,2014 Jan 02,14,323,5.4,11.0,0.9,1,H
23934,2014 Jan 02,15,330,5.3,12.0,0.9,1,H
23934,2014 Jan 02,16,339,4.8,16.0,1.0,1,H
23934,2014 Jan 02,17,350,4.5,20.0,1.2,1,H
23934,2014 Jan 02,18,346,4.6,18.0,1.1,1,H
23934,2014 Jan 02,19,349,4.9,21.0,1.3,1,H
23934,2014 Jan 02,20,344,5.2,18.0,1.3,1,H
23934,2014 Jan 02,21,359,5.1,19.0,1.4,1,H
23934,2014 Jan 02,22,13,5.8,17.0,1.3,1,H
23934,2014 Jan 02,23,15,6.9,18.0,1.6,1,H
23934,2014 Jan 03,00,13,7.6,16.0,1.7,1,H
23934,2014 Jan 03,01,20,8.5,14.0,2.0,1,H
23934,2014 Jan 03,02,17,9.1,15.0,2.1,1,H
23934,2014 Jan 03,03,14,9.6,16.0,2.3,1,H
23934,2014 Jan 03,04,12,10.0,17.0,2.3,1,H
23934,2014 Jan 03,05,11,9.6,19.0,2.2,1,H
23934,2014 Jan 03,06,4,8.8,20.0,2.7,1,H
23934,2014 Jan 03,07,317,6.5,15.0,1.8,1,H
23934,2014 Jan 03,08,311,5.1,13.0,1.0,1,H
23934,2014 Jan 03,09,321,5.8,11.0,1.0,1,H
23934,2014 Jan 03,10,322,5.7,12.0,1.3,1,H
23934,2014 Jan 03,11,327,6.1,12.0,1.1,1,H
23934,2014 Jan 03,12,334,6.1,16.0,1.8,1,H
23934,2014 Jan 03,13,328,6.4,12.0,1.3,1,H
23934,2014 Jan 03,14,311,5.5,25.0,1.4,1,H
23934,2014 Jan 03,15,313,5.8,14.0,1.4,1,H
23934,2014 Jan 03,16,310,6.0,14.0,1.4,1,H
23934,2014 Jan 03,17,294,5.8,16.0,1.3,1,H
23934,2014 Jan 03,18,273,5.7,15.0,1.2,1,H
23934,2014 Jan 03,19,269,6.1,14.0,1.5,1,H
23934,2014 Jan 03,20,286,5.3,20.0,1.6,1,H
23934,2014 Jan 03,21,270,6.0,16.0,1.4,1,H
23934,2014 Jan 03,22,264,5.2,21.0,1.2,1,H
23934,2014 Jan 03,23,249,4.8,14.0,1.2,1,H
23934,2014 Jan 04,00,232,3.8,17.0,0.8,1,H
23934,2014 Jan 04,01,161,1.1,26.0,0.7,1,H
23934,2014 Jan 04,02,119,0.8,12.0,0.5,1,H
23934,2014 Jan 04,03,93,1.2,27.0,0.4,1,H
23934,2014 Jan 04,04,105,1.0,39.0,0.7,1,H
23934,2014 Jan 04,05,94,1.4,16.0,0.4,1,H
23934,2014 Jan 04,06,97,1.2,8.0,0.6,1,H
23934,2014 Jan 04,07,96,1.1,13.0,0.6,1,H
23934,2014 Jan 04,08,51,3.2,10.0,0.6,1,H
23934,2014 Jan 04,09,54,2.3,19.0,0.5,1,H
23934,2014 Jan 04,10,46,2.1,34.0,0.7,1,H
23934,2014 Jan 04,11,330,2.1,37.0,0.5,1,H
23934,2014 Jan 04,12,322,2.8,13.0,0.6,1,H
23934,2014 Jan 04,13,334,3.2,15.0,0.7,1,H
23934,2014 Jan 04,14,338,3.4,16.0,0.7,1,H
23934,2014 Jan 04,15,335,3.5,17.0,1.2,1,H
23934,2014 Jan 04,16,353,3.8,20.0,1.1,1,H
23934,2014 Jan 04,17,351,2.9,20.0,0.7,1,H
23934,2014 Jan 04,18,342,2.4,16.0,0.7,1,H
23934,2014 Jan 04,19,336,2.4,16.0,0.6,1,H
23934,2014 Jan 04,20,6,2.3,26.0,0.8,1,H
23934,2014 Jan 04,21,20,1.6,19.0,0.4,1,H
23934,2014 Jan 04,22,116,2.3,17.0,0.6,1,H
23934,2014 Jan 04,23,95,2.1,38.0,0.6,1,H
23934,2014 Jan 05,00,134,1.5,22.0,0.5,1,H
23934,2014 Jan 05,01,75,2.9,31.0,1.5,1,H
23934,2014 Jan 05,02,80,3.3,20.0,1.3,1,H
23934,2014 Jan 05,03,72,3.4,14.0,1.4,1,H
23934,2014 Jan 05,04,69,3.7,11.0,0.9,1,H
23934,2014 Jan 05,05,67,2.1,24.0,1.0,1,H
23934,2014 Jan 05,06,63,2.6,16.0,0.8,1,H
23934,2014 Jan 05,07,54,3.1,10.0,0.6,1,H
23934,2014 Jan 05,08,22,3.3,53.0,2.0,1,H
23934,2014 Jan 05,09,229,8.3,9.0,1.4,1,H
23934,2014 Jan 05,10,231,6.2,9.0,1.4,1,H
23934,2014 Jan 05,11,252,3.8,17.0,0.8,1,H
23934,2014 Jan 05,12,275,3.3,13.0,0.6,1,H
23934,2014 Jan 05,13,255,6.4,21.0,1.5,1,H
23934,2014 Jan 05,14,262,6.6,13.0,1.2,1,H
23934,2014 Jan 05,15,276,6.3,16.0,1.4,1,H
23934,2014 Jan 05,16,264,6.7,14.0,1.3,1,H
23934,2014 Jan 05,17,263,6.9,13.0,1.3,1,H
23934,2014 Jan 05,18,262,6.6,12.0,1.3,1,H
23934,2014 Jan 05,19,259,7.0,14.0,1.9,1,H
23934,2014 Jan 05,20,256,7.2,11.0,1.4,1,H
23934,2014 Jan 05,21,250,6.6,14.0,1.3,1,H
23934,2014 Jan 05,22,254,4.5,15.0,1.0,1,H
23934,2014 Jan 05,23,246,4.7,22.0,1.3,1,H
23934,2014 Jan 06,00,181,2.0,26.0,1.3,1,H
23934,2014 Jan 06,01,248,3.9,21.0,1.6,1,H
23934,2014 Jan 06,02,141,1.1,41.0,0.9,1,H
23934,2014 Jan 06,03,31,1.6,79.0,0.7,1,H
23934,2014 Jan 06,04,248,1.7,75.0,0.8,1,H
23934,2014 Jan 06,05,148,1.5,43.0,0.8,1,H
23934,2014 Jan 06,06,106,1.3,11.0,0.4,1,H
23934,2014 Jan 06,07,104,0.9,14.0,0.4,1,H
23934,2014 Jan 06,08,349,1.3,46.0,0.4,1,H
23934,2014 Jan 06,09,296,1.6,19.0,0.5,1,H
23934,2014 Jan 06,10,303,2.3,14.0,0.4,1,H
23934,2014 Jan 06,11,309,2.5,15.0,0.4,1,H
23934,2014 Jan 06,12,314,2.6,14.0,0.5,1,H
23934,2014 Jan 06,13,317,3.2,12.0,0.5,1,H
23934,2014 Jan 06,14,314,3.1,13.0,0.7,1,H
23934,2014 Jan 06,15,297,2.5,16.0,0.4,1,H
23934,2014 Jan 06,16,287,2.5,12.0,0.5,1,H
23934,2014 Jan 06,17,279,2.8,15.0,0.6,1,H
23934,2014 Jan 06,18,270,2.8,14.0,0.6,1,H
23934,2014 Jan 06,19,279,2.2,14.0,0.4,1,H
23934,2014 Jan 06,20,290,1.8,12.0,0.3,1,H
23934,2014 Jan 06,21,322,1.4,48.0,0.4,1,H
23934,2014 Jan 06,22,121,2.5,11.0,0.5,1,H
23934,2014 Jan 06,23,106,1.7,7.0,0.4,1,H
23934,2014 Jan 07,00,104,2.0,10.0,0.4,1,H
23934,2014 Jan 07,01,87,2.2,20.0,0.5,1,H
23934,2014 Jan 07,02,59,2.3,40.0,1.1,1,H
23934,2014 Jan 07,03,64,2.7,22.0,0.8,1,H
23934,2014 Jan 07,04,75,2.8,18.0,0.9,1,H
23934,2014 Jan 07,05,103,3.1,37.0,1.3,1,H
23934,2014 Jan 07,06,88,5.0,25.0,1.3,1,H
23934,2014 Jan 07,07,71,5.5,13.0,1.4,1,H
23934,2014 Jan 07,08,66,4.4,12.0,1.3,1,H
23934,2014 Jan 07,09,71,5.8,12.0,1.3,1,H
23934,2014 Jan 07,10,66,5.5,14.0,1.3,1,H
23934,2014 Jan 07,11,72,4.2,14.0,0.9,1,H
23934,2014 Jan 07,12,85,3.8,20.0,1.0,1,H
23934,2014 Jan 07,13,81,4.3,14.0,1.0,1,H
23934,2014 Jan 07,14,52,4.2,25.0,1.1,1,H
23934,2014 Jan 07,15,16,5.7,17.0,1.6,1,H
23934,2014 Jan 07,16,2,7.5,27.0,1.8,1,H
23934,2014 Jan 07,17,285,5.2,13.0,1.2,1,H
23934,2014 Jan 07,18,287,3.6,13.0,1.1,1,H
23934,2014 Jan 07,19,322,2.5,20.0,0.6,1,H
23934,2014 Jan 07,20,355,3.0,19.0,0.8,1,H
23934,2014 Jan 07,21,360,4.1,20.0,1.0,1,H
23934,2014 Jan 07,22,350,3.4,20.0,0.9,1,H
23934,2014 Jan 07,23,324,4.6,32.0,2.2,1,H
23934,2014 Jan 08,00,14,1.4,57.0,0.7,1,H
23934,2014 Jan 08,01,337,4.2,17.0,1.5,1,H
23934,2014 Jan 08,02,324,3.9,22.0,1.2,1,H
23934,2014 Jan 08,03,308,3.3,16.0,0.9,1,H
23934,2014 Jan 08,04,318,3.8,21.0,1.0,1,H
23934,2014 Jan 08,05,300,4.1,37.0,1.2,1,H
23934,2014 Jan 08,06,228,5.1,21.0,1.0,1,H
23934,2014 Jan 08,07,138,1.7,45.0,0.6,1,H
23934,2014 Jan 08,08,59,0.5,52.0,0.3,1,H
23934,2014 Jan 08,09,294,1.5,26.0,0.5,1,H
23934,2014 Jan 08,10,303,2.1,21.0,0.4,1,H
23934,2014 Jan 08,11,297,2.1,16.0,0.4,1,H
23934,2014 Jan 08,12,312,2.9,14.0,0.5,1,H
23934,2014 Jan 08,13,320,3.5,12.0,0.6,1,H
23934,2014 Jan 08,14,326,4.0,11.0,0.6,1,H
23934,2014 Jan 08,15,321,3.8,11.0,0.6,1,H
23934,2014 Jan 08,16,320,3.5,13.0,0.6,1,H
23934,2014 Jan 08,17,323,3.4,15.0,0.6,1,H
23934,2014 Jan 08,18,280,2.6,17.0,0.6,1,H
23934,2014 Jan 08,19,221,3.1,14.0,0.8,1,H
23934,2014 Jan 08,20,23,2.3,64.0,0.8,1,H
23934,2014 Jan 08,21,68,3.6,18.0,1.7,1,H
23934,2014 Jan 08,22,87,7.8,9.0,1.2,1,H
23934,2014 Jan 08,23,81,8.6,9.0,1.4,1,H
23934,2014 Jan 09,00,87,8.4,10.0,1.6,1,H
23934,2014 Jan 09,01,104,5.5,12.0,1.1,1,H
23934,2014 Jan 09,02,92,5.7,13.0,1.3,1,H
23934,2014 Jan 09,03,96,5.1,10.0,1.0,1,H
23934,2014 Jan 09,04,95,5.7,11.0,1.0,1,H
23934,2014 Jan 09,05,94,5.1,10.0,0.9,1,H
23934,2014 Jan 09,06,111,5.5,11.0,1.0,1,H
23934,2014 Jan 09,07,99,5.8,11.0,1.0,1,H
23934,2014 Jan 09,08,100,6.7,10.0,1.1,1,H
23934,2014 Jan 09,09,84,7.4,10.0,1.2,1,H
23934,2014 Jan 09,10,81,6.7,11.0,1.2,1,H
23934,2014 Jan 09,11,78,3.6,28.0,1.2,1,H
23934,2014 Jan 09,12,264,2.2,52.0,0.8,1,H
23934,2014 Jan 09,13,250,3.6,18.0,0.9,1,H
23934,2014 Jan 09,14,237,4.3,9.0,0.5,1,H
23934,2014 Jan 09,15,256,4.0,14.0,0.7,1,H
23934,2014 Jan 09,16,278,3.6,13.0,0.7,1,H
23934,2014 Jan 09,17,273,3.6,13.0,0.7,1,H
23934,2014 Jan 09,18,266,3.5,14.0,0.7,1,H
23934,2014 Jan 09,19,265,2.7,15.0,0.5,1,H
23934,2014 Jan 09,20,239,3.0,13.0,0.5,1,H
23934,2014 Jan 09,21,202,2.4,45.0,0.6,1,H
23934,2014 Jan 09,22,117,2.0,8.0,0.4,1,H
23934,2014 Jan 09,23,118,2.2,13.0,0.5,1,H
23934,2014 Jan 10,00,107,2.0,10.0,0.3,1,H
23934,2014 Jan 10,01,103,2.2,8.0,0.3,1,H
23934,2014 Jan 10,02,101,2.0,9.0,0.3,1,H
23934,2014 Jan 10,03,91,2.2,6.0,0.3,1,H
23934,2014 Jan 10,04,80,1.9,14.0,0.4,1,H
23934,2014 Jan 10,05,80,2.0,12.0,0.5,1,H
23934,2014 Jan 10,06,62,2.5,9.0,0.7,1,H
23934,2014 Jan 10,07,55,3.4,9.0,0.7,1,H
23934,2014 Jan 10,08,55,3.8,11.0,0.7,1,H
23934,2014 Jan 10,09,48,3.4,9.0,0.6,1,H
23934,2014 Jan 10,10,33,2.6,19.0,0.6,1,H
23934,2014 Jan 10,11,332,2.6,18.0,0.5,1,H
23934,2014 Jan 10,12,322,2.8,14.0,0.5,1,H
23934,2014 Jan 10,13,306,2.7,16.0,0.5,1,H
23934,2014 Jan 10,14,308,3.4,17.0,0.7,1,H
23934,2014 Jan 10,15,275,3.8,15.0,0.7,1,H
23934,2014 Jan 10,16,289,3.3,21.0,0.7,1,H
23934,2014 Jan 10,17,279,3.3,23.0,0.9,1,H
23934,2014 Jan 10,18,240,6.6,10.0,1.2,1,H
23934,2014 Jan 10,19,233,6.3,8.0,0.9,1,H
23934,2014 Jan 10,20,229,5.2,8.0,0.8,1,H
23934,2014 Jan 10,21,232,4.5,16.0,1.0,1,H
23934,2014 Jan 10,22,238,4.6,9.0,0.7,1,H
23934,2014 Jan 10,23,228,4.4,8.0,0.7,1,H
23934,2014 Jan 11,00,237,4.9,9.0,0.7,1,H
23934,2014 Jan 11,01,222,3.4,14.0,0.9,1,H
23934,2014 Jan 11,02,162,1.7,48.0,0.7,1,H
23934,2014 Jan 11,03,110,1.3,11.0,0.2,1,H
23934,2014 Jan 11,04,112,1.5,10.0,0.3,1,H
23934,2014 Jan 11,05,111,0.9,2.0,0.3,1,H
23934,2014 Jan 11,06,106,1.3,7.0,0.2,1,H
23934,2014 Jan 11,07,73,1.9,23.0,0.4,1,H
23934,2014 Jan 11,08,22,1.6,51.0,0.4,1,H
23934,2014 Jan 11,09,306,1.9,15.0,0.4,1,H
23934,2014 Jan 11,10,321,2.0,16.0,0.5,1,H
23934,2014 Jan 11,11,316,2.4,15.0,0.5,1,H
23934,2014 Jan 11,12,300,3.1,15.0,0.7,1,H
23934,2014 Jan 11,13,284,3.1,13.0,0.6,1,H
23934,2014 Jan 11,14,287,2.5,18.0,0.5,1,H
23934,2014 Jan 11,15,283,2.9,15.0,0.6,1,H
23934,2014 Jan 11,16,272,3.5,15.0,0.7,1,H
23934,2014 Jan 11,17,272,3.0,15.0,0.7,1,H
23934,2014 Jan 11,18,262,4.0,13.0,0.8,1,H
23934,2014 Jan 11,19,250,4.6,11.0,0.8,1,H
23934,2014 Jan 11,20,268,2.8,21.0,0.9,1,H
23934,2014 Jan 11,21,275,3.8,19.0,1.0,1,H
23934,2014 Jan 11,22,286,3.5,15.0,1.2,1,H
23934,2014 Jan 11,23,270,4.2,14.0,0.9,1,H
23934,2014 Jan 12,00,258,3.3,14.0,0.6,1,H
23934,2014 Jan 12,01,261,3.9,13.0,0.9,1,H
23934,2014 Jan 12,02,268,4.0,14.0,0.8,1,H
23934,2014 Jan 12,03,264,4.1,12.0,0.9,1,H
23934,2014 Jan 12,04,272,4.8,14.0,0.9,1,H
23934,2014 Jan 12,05,278,4.1,17.0,1.4,1,H
23934,2014 Jan 12,06,6,1.3,54.0,0.3,1,H
23934,2014 Jan 12,07,355,2.5,39.0,1.1,1,H
23934,2014 Jan 12,08,339,3.7,18.0,0.9,1,H
23934,2014 Jan 12,09,349,4.3,19.0,1.1,1,H
23934,2014 Jan 12,10,355,5.0,20.0,1.3,1,H
23934,2014 Jan 12,11,1,6.1,19.0,1.5,1,H
23934,2014 Jan 12,12,2,6.1,19.0,1.5,1,H
23934,2014 Jan 12,13,360,6.8,19.0,1.7,1,H
23934,2014 Jan 12,14,359,7.7,20.0,1.7,1,H
23934,2014 Jan 12,15,347,8.1,20.0,2.0,1,H
23934,2014 Jan 12,16,336,9.2,15.0,1.8,1,H
23934,2014 Jan 12,17,331,9.3,13.0,1.6,1,H
23934,2014 Jan 12,18,324,9.4,11.0,1.5,1,H
23934,2014 Jan 12,19,257,7.5,32.0,1.6,1,H
23934,2014 Jan 12,20,248,7.2,10.0,1.3,1,H
23934,2014 Jan 12,21,264,5.1,13.0,1.0,1,H
23934,2014 Jan 12,22,280,5.5,15.0,1.2,1,H
23934,2014 Jan 12,23,281,6.0,13.0,1.1,1,H
23934,2014 Jan 13,00,290,5.6,13.0,1.1,1,H
23934,2014 Jan 13,01,288,6.4,15.0,1.3,1,H
23934,2014 Jan 13,02,278,6.5,14.0,1.3,1,H
23934,2014 Jan 13,03,267,6.2,13.0,1.0,1,H
23934,2014 Jan 13,04,269,6.3,14.0,1.2,1,H
23934,2014 Jan 13,05,281,6.1,15.0,1.9,1,H
23934,2014 Jan 13,06,271,6.0,17.0,1.7,1,H
23934,2014 Jan 13,07,270,6.4,16.0,1.7,1,H
23934,2014 Jan 13,08,252,7.4,13.0,1.9,1,H
23934,2014 Jan 13,09,229,8.2,10.0,1.4,1,H
23934,2014 Jan 13,10,231,9.0,12.0,1.5,1,H
23934,2014 Jan 13,11,231,7.5,11.0,1.3,1,H
23934,2014 Jan 13,12,234,7.4,11.0,1.7,1,H
23934,2014 Jan 13,13,238,7.9,9.0,1.2,1,H
23934,2014 Jan 13,14,241,7.5,10.0,1.1,1,H
23934,2014 Jan 13,15,240,8.2,10.0,1.2,1,H
23934,2014 Jan 13,16,242,8.2,10.0,1.3,1,H
23934,2014 Jan 13,17,241,8.4,10.0,1.2,1,H
23934,2014 Jan 13,18,244,8.5,10.0,1.2,1,H
23934,2014 Jan 13,19,242,8.4,10.0,1.3,1,H
23934,2014 Jan 13,20,241,8.1,10.0,1.7,1,H
23934,2014 Jan 13,21,245,8.0,10.0,1.3,1,H
23934,2014 Jan 13,22,236,8.5,9.0,1.2,1,H
23934,2014 Jan 13,23,238,8.6,10.0,2.0,1,H
23934,2014 Jan 14,00,233,8.4,8.0,1.2,1,H
23934,2014 Jan 14,01,236,7.9,10.0,1.3,1,H
23934,2014 Jan 14,02,233,7.4,11.0,1.2,1,H
23934,2014 Jan 14,03,230,7.8,8.0,1.1,1,H
23934,2014 Jan 14,04,226,7.2,9.0,1.1,1,H
23934,2014 Jan 14,05,233,6.7,8.0,1.2,1,H
23934,2014 Jan 14,06,230,6.4,10.0,1.3,1,H
23934,2014 Jan 14,07,226,3.3,20.0,0.8,1,H
23934,2014 Jan 14,08,233,3.6,7.0,0.6,1,H
23934,2014 Jan 14,09,227,4.1,8.0,0.8,1,H
23934,2014 Jan 14,10,226,3.9,9.0,0.8,1,H
23934,2014 Jan 14,11,231,2.7,10.0,0.5,1,H
23934,2014 Jan 14,12,232,2.8,22.0,0.6,1,H
23934,2014 Jan 14,13,276,2.7,14.0,0.5,1,H
23934,2014 Jan 14,14,274,3.5,15.0,0.8,1,H
23934,2014 Jan 14,15,251,4.7,10.0,0.9,1,H
23934,2014 Jan 14,16,244,6.4,9.0,0.9,1,H
23934,2014 Jan 14,17,238,7.5,9.0,1.1,1,H
23934,2014 Jan 14,18,239,6.9,9.0,1.0,1,H
23934,2014 Jan 14,19,231,6.6,8.0,1.2,1,H
23934,2014 Jan 14,20,230,5.8,8.0,1.1,1,H
23934,2014 Jan 14,21,224,5.0,8.0,0.7,1,H
23934,2014 Jan 14,22,227,4.4,8.0,0.7,1,H
23934,2014 Jan 14,23,217,3.3,21.0,1.0,1,H
23934,2014 Jan 15,00,112,1.1,10.0,0.4,1,H
23934,2014 Jan 15,01,108,1.7,6.0,0.3,1,H
23934,2014 Jan 15,02,103,1.8,6.0,0.3,1,H
23934,2014 Jan 15,03,99,2.1,7.0,0.3,1,H
23934,2014 Jan 15,04,86,1.9,12.0,0.3,1,H
23934,2014 Jan 15,05,65,1.9,10.0,0.3,1,H
23934,2014 Jan 15,06,57,1.9,14.0,0.4,1,H
23934,2014 Jan 15,07,62,2.0,18.0,0.5,1,H
23934,2014 Jan 15,08,65,3.2,11.0,0.9,1,H
23934,2014 Jan 15,09,53,3.4,10.0,0.7,1,H
23934,2014 Jan 15,10,52,3.3,21.0,0.9,1,H
23934,2014 Jan 15,11,347,3.4,24.0,0.8,1,H
23934,2014 Jan 15,12,335,3.4,14.0,0.6,1,H
23934,2014 Jan 15,13,318,3.1,17.0,0.6,1,H
23934,2014 Jan 15,14,265,3.1,17.0,0.9,1,H
23934,2014 Jan 15,15,263,3.3,13.0,0.6,1,H
23934,2014 Jan 15,16,249,4.1,12.0,0.7,1,H
23934,2014 Jan 15,17,249,4.4,10.0,0.7,1,H
23934,2014 Jan 15,18,247,4.0,9.0,0.6,1,H
23934,2014 Jan 15,19,247,3.8,7.0,0.5,1,H
23934,2014 Jan 15,20,238,3.4,8.0,0.6,1,H
23934,2014 Jan 15,21,231,2.0,12.0,0.5,1,H
23934,2014 Jan 15,22,260,1.6,10.0,0.4,1,H
23934,2014 Jan 15,23,250,1.6,11.0,0.4,1,H
23934,2014 Jan 16,00,244,0.9,3.0,0.3,1,H
23934,2014 Jan 16,01,232,0.7,60.0,0.2,1,H
23934,2014 Jan 16,02,110,1.3,19.0,0.2,1,H
23934,2014 Jan 16,03,84,0.6,0.0,0.4,1,H
23934,2014 Jan 16,04,6,1.3,45.0,0.8,1,H
23934,2014 Jan 16,05,103,1.5,69.0,0.7,1,H
23934,2014 Jan 16,06,108,1.2,45.0,0.5,1,H
23934,2014 Jan 16,07,23,1.8,20.0,0.6,1,H
23934,2014 Jan 16,08,19,2.7,17.0,0.7,1,H
23934,2014 Jan 16,09,25,3.0,19.0,0.7,1,H
23934,2014 Jan 16,10,10,4.4,16.0,1.0,1,H
23934,2014 Jan 16,11,5,5.4,17.0,1.2,1,H
23934,2014 Jan 16,12,2,5.9,18.0,1.5,1,H
23934,2014 Jan 16,13,350,5.7,22.0,1.5,1,H
23934,2014 Jan 16,14,301,5.0,17.0,0.9,1,H
23934,2014 Jan 16,15,297,5.0,13.0,0.9,1,H
23934,2014 Jan 16,16,298,5.7,13.0,0.9,1,H
23934,2014 Jan 16,17,288,5.4,14.0,1.0,1,H
23934,2014 Jan 16,18,282,5.5,13.0,1.2,1,H
23934,2014 Jan 16,19,276,4.6,12.0,0.9,1,H
23934,2014 Jan 16,20,264,4.1,13.0,0.9,1,H
23934,2014 Jan 16,21,246,4.9,9.0,0.8,1,H
23934,2014 Jan 16,22,245,4.9,10.0,1.3,1,H
23934,2014 Jan 16,23,242,6.1,9.0,1.5,1,H
23934,2014 Jan 17,00,233,8.0,8.0,1.4,1,H
23934,2014 Jan 17,01,234,8.7,7.0,1.1,1,H
23934,2014 Jan 17,02,239,7.3,9.0,0.9,1,H
23934,2014 Jan 17,03,233,8.0,8.0,1.2,1,H
23934,2014 Jan 17,04,232,7.8,8.0,1.3,1,H
23934,2014 Jan 17,05,236,8.1,8.0,1.6,1,H
23934,2014 Jan 17,06,232,10.5,8.0,1.6,1,H
23934,2014 Jan 17,07,235,9.2,9.0,1.4,1,H
23934,2014 Jan 17,08,233,10.1,9.0,1.7,1,H
23934,2014 Jan 17,09,229,10.0,8.0,1.5,1,H
23934,2014 Jan 17,10,232,11.0,8.0,1.6,1,H
23934,2014 Jan 17,11,232,10.4,8.0,1.7,1,H
23934,2014 Jan 17,12,234,10.3,8.0,1.3,1,H
23934,2014 Jan 17,13,235,9.2,8.0,1.4,1,H
23934,2014 Jan 17,14,244,9.2,9.0,1.4,1,H
23934,2014 Jan 17,15,245,9.8,9.0,1.4,1,H
23934,2014 Jan 17,16,242,9.9,9.0,1.4,1,H
23934,2014 Jan 17,17,240,9.0,9.0,1.3,1,H
23934,2014 Jan 17,18,238,8.2,9.0,1.2,1,H
23934,2014 Jan 17,19,233,7.2,9.0,1.2,1,H
23934,2014 Jan 17,20,231,5.6,8.0,1.1,1,H
23934,2014 Jan 17,21,222,3.3,52.0,1.1,1,H
23934,2014 Jan 17,22,82,1.0,22.0,0.5,1,H
23934,2014 Jan 17,23,89,1.0,19.0,0.5,1,H
23934,2014 Jan 18,00,64,2.4,13.0,0.6,1,H
23934,2014 Jan 18,01,89,2.0,18.0,0.6,1,H
23934,2014 Jan 18,02,86,1.5,20.0,0.5,1,H
23934,2014 Jan 18,03,90,1.3,33.0,0.6,1,H
23934,2014 Jan 18,04,60,1.9,32.0,0.9,1,H
23934,2014 Jan 18,05,55,3.4,20.0,1.1,1,H
23934,2014 Jan 18,06,56,3.3,15.0,0.9,1,H
23934,2014 Jan 18,07,54,3.6,10.0,0.7,1,H
23934,2014 Jan 18,08,58,3.0,12.0,0.6,1,H
23934,2014 Jan 18,09,52,3.3,14.0,0.6,1,H
23934,2014 Jan 18,10,59,3.5,27.0,1.0,1,H
23934,2014 Jan 18,11,327,2.5,22.0,0.7,1,H
23934,2014 Jan 18,12,300,2.2,23.0,0.6,1,H
23934,2014 Jan 18,13,325,2.6,20.0,0.6,1,H
23934,2014 Jan 18,14,322,3.0,12.0,0.5,1,H
23934,2014 Jan 18,15,348,3.4,21.0,0.8,1,H
23934,2014 Jan 18,16,350,3.7,19.0,0.8,1,H
23934,2014 Jan 18,17,349,3.5,19.0,0.7,1,H
23934,2014 Jan 18,18,356,2.9,19.0,0.7,1,H
23934,2014 Jan 18,19,356,2.6,19.0,0.8,1,H
23934,2014 Jan 18,20,2,2.7,19.0,0.7,1,H
23934,2014 Jan 18,21,354,1.6,22.0,0.5,1,H
23934,2014 Jan 18,22,15,1.8,15.0,0.4,1,H
23934,2014 Jan 18,23,24,1.7,11.0,0.4,1,H
23934,2014 Jan 19,00,86,1.4,32.0,0.2,1,H
23934,2014 Jan 19,01,106,1.9,10.0,0.3,1,H
23934,2014 Jan 19,02,92,1.5,16.0,0.3,1,H
