Station,Date(NZST),Time(NZST),Dir(DegT),Speed(m/s),Dir StdDev,Spd StdDev,Period(Hrs),Freq
38057,2014 Jan 01,00,310,10.5,11.0,3.0,1,H
38057,2014 Jan 01,01,318,4.2,22.0,1.4,1,H
38057,2014 Jan 01,02,317,4.3,16.0,1.4,1,H
38057,2014 Jan 01,03,314,6.0,20.0,2.3,1,H
38057,2014 Jan 01,04,332,2.6,22.0,0.8,1,H
38057,2014 Jan 01,05,329,7.1,6.0,1.6,1,H
38057,2014 Jan 01,06,322,7.2,7.0,0.8,1,H
38057,2014 Jan 01,07,314,7.9,7.0,0.8,1,H
38057,2014 Jan 01,08,322,6.1,12.0,1.2,1,H
38057,2014 Jan 01,09,317,5.4,18.0,1.8,1,H
38057,2014 Jan 01,10,326,4.5,43.0,1.9,1,H
38057,2014 Jan 01,11,347,3.1,60.0,1.3,1,H
38057,2014 Jan 01,12,51,3.4,58.0,1.4,1,H
38057,2014 Jan 01,13,13,4.6,50.0,1.7,1,H
38057,2014 Jan 01,14,304,6.8,22.0,2.2,1,H
38057,2014 Jan 01,15,307,8.1,11.0,2.4,1,H
38057,2014 Jan 01,16,301,7.6,11.0,1.7,1,H
38057,2014 Jan 01,17,288,10.6,16.0,2.5,1,H
38057,2014 Jan 01,18,297,14.4,9.0,2.7,1,H
38057,2014 Jan 01,19,304,16.4,8.0,1.8,1,H
38057,2014 Jan 01,20,312,13.2,6.0,2.0,1,H
38057,2014 Jan 01,21,308,11.2,8.0,1.1,1,H
38057,2014 Jan 01,22,309,14.2,9.0,2.8,1,H
38057,2014 Jan 01,23,301,19.3,5.0,1.7,1,H
38057,2014 Jan 02,00,302,17.2,7.0,1.9,1,H
38057,2014 Jan 02,01,300,17.5,7.0,3.2,1,H
38057,2014 Jan 02,02,305,23.0,7.0,2.7,1,H
38057,2014 Jan 02,03,305,13.7,10.0,4.7,1,H
38057,2014 Jan 02,04,306,9.0,11.0,4.2,1,H
38057,2014 Jan 02,05,309,13.6,13.0,5.0,1,H
38057,2014 Jan 02,06,314,9.8,15.0,4.0,1,H
38057,2014 Jan 02,07,306,15.1,10.0,2.5,1,H
38057,2014 Jan 02,08,304,18.6,7.0,2.3,1,H
38057,2014 Jan 02,09,306,23.4,6.0,2.4,1,H
38057,2014 Jan 02,10,301,20.8,7.0,2.3,1,H
38057,2014 Jan 02,11,303,21.4,6.0,2.3,1,H
38057,2014 Jan 02,12,304,21.4,7.0,2.7,1,H
38057,2014 Jan 02,13,302,18.4,9.0,6.4,1,H
38057,2014 Jan 02,14,303,10.4,12.0,2.8,1,H
38057,2014 Jan 02,15,303,9.5,12.0,1.7,1,H
38057,2014 Jan 02,16,300,8.7,11.0,2.0,1,H
38057,2014 Jan 02,17,304,9.1,9.0,1.6,1,H
38057,2014 Jan 02,18,304,9.4,10.0,2.7,1,H
38057,2014 Jan 02,19,303,9.8,9.0,2.0,1,H
38057,2014 Jan 02,20,301,9.1,8.0,2.1,1,H
38057,2014 Jan 02,21,309,10.5,9.0,1.5,1,H
38057,2014 Jan 02,22,313,10.0,6.0,1.2,1,H
38057,2014 Jan 02,23,320,10.3,7.0,1.3,1,H
38057,2014 Jan 03,00,316,7.4,9.0,1.1,1,H
38057,2014 Jan 03,01,314,8.8,8.0,1.5,1,H
38057,2014 Jan 03,02,316,10.2,7.0,1.4,1,H
38057,2014 Jan 03,03,317,8.2,10.0,1.6,1,H
38057,2014 Jan 03,04,315,11.0,12.0,3.8,1,H
38057,2014 Jan 03,05,304,23.0,6.0,2.5,1,H
38057,2014 Jan 03,06,308,21.3,9.0,2.2,1,H
38057,2014 Jan 03,07,316,16.8,7.0,3.3,1,H
38057,2014 Jan 03,08,333,8.0,14.0,2.3,1,H
38057,2014 Jan 03,09,326,8.5,19.0,3.7,1,H
38057,2014 Jan 03,10,308,20.3,10.0,3.6,1,H
38057,2014 Jan 03,11,312,19.2,10.0,3.8,1,H
38057,2014 Jan 03,12,318,17.0,10.0,3.2,1,H
38057,2014 Jan 03,13,316,14.3,13.0,3.5,1,H
38057,2014 Jan 03,14,310,17.0,11.0,4.2,1,H
38057,2014 Jan 03,15,308,21.8,9.0,3.8,1,H
38057,2014 Jan 03,16,309,19.9,10.0,3.4,1,H
38057,2014 Jan 03,17,310,15.7,10.0,2.6,1,H
38057,2014 Jan 03,18,304,20.9,8.0,3.3,1,H
38057,2014 Jan 03,19,311,20.6,9.0,4.2,1,H
38057,2014 Jan 03,20,303,18.9,7.0,2.3,1,H
38057,2014 Jan 03,21,302,24.6,7.0,5.8,1,H
38057,2014 Jan 03,22,303,30.6,6.0,3.1,1,H
38057,2014 Jan 03,23,301,29.2,7.0,3.4,1,H
38057,2014 Jan 04,00,302,29.2,6.0,3.1,1,H
38057,2014 Jan 04,01,301,28.9,6.0,3.0,1,H
38057,2014 Jan 04,02,301,25.7,8.0,3.7,1,H
38057,2014 Jan 04,03,290,15.2,12.0,4.3,1,H
38057,2014 Jan 04,04,285,12.3,16.0,3.0,1,H
38057,2014 Jan 04,05,294,16.0,11.0,2.4,1,H
38057,2014 Jan 04,06,302,20.7,6.0,2.3,1,H
38057,2014 Jan 04,07,304,25.1,5.0,2.4,1,H
38057,2014 Jan 04,08,304,27.3,5.0,2.3,1,H
38057,2014 Jan 04,09,305,23.5,7.0,2.6,1,H
38057,2014 Jan 04,10,304,18.8,8.0,2.7,1,H
38057,2014 Jan 04,11,302,19.6,7.0,2.8,1,H
38057,2014 Jan 04,12,302,17.5,8.0,2.9,1,H
38057,2014 Jan 04,13,304,15.6,8.0,2.4,1,H
38057,2014 Jan 04,14,304,18.3,5.0,1.9,1,H
38057,2014 Jan 04,15,309,12.7,7.0,2.3,1,H
38057,2014 Jan 04,16,311,9.8,8.0,1.6,1,H
38057,2014 Jan 04,17,308,7.7,8.0,1.2,1,H
38057,2014 Jan 04,18,321,5.8,7.0,1.7,1,H
38057,2014 Jan 04,19,316,3.8,12.0,0.8,1,H
38057,2014 Jan 04,20,303,2.7,12.0,0.6,1,H
38057,2014 Jan 04,21,322,3.6,8.0,0.6,1,H
38057,2014 Jan 04,22,320,6.0,7.0,1.4,1,H
38057,2014 Jan 04,23,324,9.0,8.0,1.9,1,H
38057,2014 Jan 05,00,333,8.5,14.0,2.6,1,H
38057,2014 Jan 05,01,321,11.4,10.0,4.5,1,H
38057,2014 Jan 05,02,317,15.3,9.0,3.2,1,H
38057,2014 Jan 05,03,314,18.7,9.0,2.9,1,H
38057,2014 Jan 05,04,311,19.0,10.0,2.9,1,H
38057,2014 Jan 05,05,309,18.2,11.0,4.5,1,H
38057,2014 Jan 05,06,310,19.6,9.0,4.3,1,H
38057,2014 Jan 05,07,315,13.8,9.0,3.6,1,H
38057,2014 Jan 05,08,313,19.6,9.0,2.7,1,H
38057,2014 Jan 05,09,315,19.8,9.0,3.8,1,H
38057,2014 Jan 05,10,317,22.4,8.0,4.6,1,H
38057,2014 Jan 05,11,311,23.1,9.0,3.7,1,H
38057,2014 Jan 05,12,306,26.8,9.0,3.8,1,H
38057,2014 Jan 05,13,303,29.4,6.0,3.3,1,H
38057,2014 Jan 05,14,302,26.2,9.0,3.8,1,H
38057,2014 Jan 05,15,292,24.1,10.0,3.9,1,H
38057,2014 Jan 05,16,300,25.2,10.0,3.5,1,H
38057,2014 Jan 05,17,296,27.3,10.0,3.4,1,H
38057,2014 Jan 05,18,294,26.3,9.0,3.5,1,H
38057,2014 Jan 05,19,293,22.9,10.0,3.7,1,H
38057,2014 Jan 05,20,300,24.6,9.0,3.2,1,H
38057,2014 Jan 05,21,302,26.1,8.0,3.3,1,H
38057,2014 Jan 05,22,303,25.2,7.0,3.3,1,H
38057,2014 Jan 05,23,303,26.7,7.0,4.1,1,H
38057,2014 Jan 06,00,304,33.2,5.0,2.5,1,H
38057,2014 Jan 06,01,304,29.1,6.0,2.5,1,H
38057,2014 Jan 06,02,298,22.3,9.0,3.7,1,H
38057,2014 Jan 06,03,300,24.3,9.0,2.5,1,H
38057,2014 Jan 06,04,301,24.0,8.0,2.6,1,H
38057,2014 Jan 06,05,304,22.6,7.0,2.8,1,H
38057,2014 Jan 06,06,302,23.0,7.0,2.3,1,H
38057,2014 Jan 06,07,304,21.9,7.0,2.1,1,H
38057,2014 Jan 06,08,301,21.0,9.0,2.7,1,H
38057,2014 Jan 06,09,302,20.8,8.0,2.6,1,H
38057,2014 Jan 06,10,297,17.8,10.0,2.6,1,H
38057,2014 Jan 06,11,299,17.2,10.0,2.4,1,H
38057,2014 Jan 06,12,298,15.8,12.0,3.1,1,H
38057,2014 Jan 06,13,302,14.2,11.0,2.3,1,H
38057,2014 Jan 06,14,300,12.5,13.0,2.4,1,H
38057,2014 Jan 06,15,295,11.6,14.0,2.5,1,H
38057,2014 Jan 06,16,302,16.8,8.0,2.3,1,H
38057,2014 Jan 06,17,301,12.3,12.0,2.5,1,H
38057,2014 Jan 06,18,302,12.1,11.0,2.1,1,H
38057,2014 Jan 06,19,303,12.2,6.0,1.7,1,H
38057,2014 Jan 06,20,296,9.7,11.0,3.5,1,H
38057,2014 Jan 06,21,301,17.5,4.0,2.0,1,H
38057,2014 Jan 06,22,309,10.4,10.0,2.8,1,H
38057,2014 Jan 06,23,310,11.4,9.0,2.3,1,H
38057,2014 Jan 07,00,315,10.5,8.0,2.2,1,H
38057,2014 Jan 07,01,317,6.9,10.0,1.0,1,H
38057,2014 Jan 07,02,325,8.5,6.0,0.9,1,H
38057,2014 Jan 07,03,324,8.0,6.0,0.9,1,H
38057,2014 Jan 07,04,320,7.5,7.0,1.1,1,H
38057,2014 Jan 07,05,313,8.6,7.0,0.7,1,H
38057,2014 Jan 07,06,316,7.9,7.0,0.9,1,H
38057,2014 Jan 07,07,318,8.3,6.0,0.7,1,H
38057,2014 Jan 07,08,309,8.0,9.0,1.0,1,H
38057,2014 Jan 07,09,304,6.7,10.0,2.0,1,H
38057,2014 Jan 07,10,0,0.0,0.0,0.0,1,H
38057,2014 Jan 07,11,311,4.8,11.0,3.4,1,H
38057,2014 Jan 07,12,347,3.6,49.0,1.1,1,H
38057,2014 Jan 07,13,69,3.5,13.0,0.7,1,H
38057,2014 Jan 07,14,50,4.2,15.0,0.6,1,H
38057,2014 Jan 07,15,54,5.7,11.0,0.9,1,H
38057,2014 Jan 07,16,344,3.1,38.0,1.1,1,H
38057,2014 Jan 07,17,318,5.0,11.0,1.1,1,H
38057,2014 Jan 07,18,322,7.2,7.0,1.8,1,H
38057,2014 Jan 07,19,324,10.6,6.0,1.0,1,H
38057,2014 Jan 07,20,320,11.4,7.0,1.8,1,H
38057,2014 Jan 07,21,318,11.0,9.0,1.8,1,H
38057,2014 Jan 07,22,308,15.2,10.0,2.3,1,H
38057,2014 Jan 07,23,308,15.1,9.0,2.1,1,H
38057,2014 Jan 08,00,308,16.5,8.0,1.9,1,H
38057,2014 Jan 08,01,306,15.3,9.0,2.1,1,H
38057,2014 Jan 08,02,306,16.1,8.0,2.3,1,H
38057,2014 Jan 08,03,307,13.2,9.0,2.2,1,H
38057,2014 Jan 08,04,306,18.3,8.0,3.1,1,H
38057,2014 Jan 08,05,306,14.0,10.0,2.6,1,H
38057,2014 Jan 08,06,307,13.6,10.0,2.4,1,H
38057,2014 Jan 08,07,310,9.6,12.0,1.9,1,H
38057,2014 Jan 08,08,310,9.8,10.0,1.7,1,H
38057,2014 Jan 08,09,307,13.9,9.0,2.9,1,H
38057,2014 Jan 08,10,309,14.3,10.0,2.6,1,H
38057,2014 Jan 08,11,307,16.9,9.0,3.3,1,H
38057,2014 Jan 08,12,303,18.9,8.0,2.5,1,H
38057,2014 Jan 08,13,302,18.7,8.0,2.1,1,H
38057,2014 Jan 08,14,302,16.6,10.0,2.3,1,H
38057,2014 Jan 08,15,303,16.0,9.0,2.6,1,H
38057,2014 Jan 08,16,304,14.8,9.0,2.3,1,H
38057,2014 Jan 08,17,293,11.8,11.0,1.9,1,H
38057,2014 Jan 08,18,291,11.5,12.0,1.9,1,H
38057,2014 Jan 08,19,284,11.5,14.0,2.6,1,H
38057,2014 Jan 08,20,282,11.6,14.0,2.4,1,H
38057,2014 Jan 08,21,237,7.8,31.0,2.4,1,H
38057,2014 Jan 08,22,198,7.6,11.0,1.4,1,H
38057,2014 Jan 08,23,219,5.7,13.0,1.1,1,H
38057,2014 Jan 09,00,259,4.6,23.0,1.1,1,H
38057,2014 Jan 09,01,273,4.6,11.0,0.7,1,H
38057,2014 Jan 09,02,276,4.1,13.0,0.8,1,H
38057,2014 Jan 09,03,287,3.1,18.0,0.7,1,H
38057,2014 Jan 09,04,280,3.4,20.0,0.7,1,H
38057,2014 Jan 09,05,245,4.1,14.0,0.8,1,H
38057,2014 Jan 09,06,237,4.5,12.0,0.9,1,H
38057,2014 Jan 09,07,251,4.1,15.0,0.9,1,H
38057,2014 Jan 09,08,223,5.6,19.0,1.4,1,H
38057,2014 Jan 09,09,204,7.2,13.0,1.5,1,H
38057,2014 Jan 09,10,199,8.4,11.0,1.5,1,H
38057,2014 Jan 09,11,193,10.0,9.0,1.6,1,H
38057,2014 Jan 09,12,196,10.6,10.0,1.7,1,H
38057,2014 Jan 09,13,188,11.2,9.0,1.8,1,H
38057,2014 Jan 09,14,190,11.0,9.0,1.7,1,H
38057,2014 Jan 09,15,190,11.4,8.0,1.7,1,H
38057,2014 Jan 09,16,188,10.3,9.0,1.7,1,H
38057,2014 Jan 09,17,190,10.8,9.0,1.7,1,H
38057,2014 Jan 09,18,189,10.2,8.0,1.6,1,H
38057,2014 Jan 09,19,191,9.4,9.0,1.4,1,H
38057,2014 Jan 09,20,201,7.9,11.0,1.5,1,H
38057,2014 Jan 09,21,239,4.7,21.0,1.0,1,H
38057,2014 Jan 09,22,278,4.1,10.0,0.7,1,H
38057,2014 Jan 09,23,280,4.2,12.0,0.7,1,H
38057,2014 Jan 10,00,288,4.0,14.0,0.6,1,H
38057,2014 Jan 10,01,293,4.3,11.0,0.9,1,H
38057,2014 Jan 10,02,279,6.8,11.0,1.2,1,H
38057,2014 Jan 10,03,275,6.4,12.0,1.3,1,H
38057,2014 Jan 10,04,297,4.3,13.0,1.1,1,H
38057,2014 Jan 10,05,303,3.7,14.0,0.7,1,H
38057,2014 Jan 10,06,302,3.9,9.0,0.6,1,H
38057,2014 Jan 10,07,306,3.5,9.0,0.5,1,H
38057,2014 Jan 10,08,298,4.3,17.0,0.8,1,H
38057,2014 Jan 10,09,284,4.4,19.0,0.9,1,H
38057,2014 Jan 10,10,273,4.7,24.0,1.6,1,H
38057,2014 Jan 10,11,274,5.2,22.0,1.8,1,H
38057,2014 Jan 10,12,285,6.5,17.0,1.5,1,H
38057,2014 Jan 10,13,283,7.8,17.0,2.4,1,H
38057,2014 Jan 10,14,298,12.1,12.0,2.3,1,H
38057,2014 Jan 10,15,298,12.4,12.0,2.1,1,H
38057,2014 Jan 10,16,297,11.9,12.0,2.1,1,H
38057,2014 Jan 10,17,293,10.8,13.0,2.1,1,H
38057,2014 Jan 10,18,296,11.5,11.0,1.4,1,H
38057,2014 Jan 10,19,294,9.2,14.0,2.0,1,H
38057,2014 Jan 10,20,240,4.5,18.0,1.5,1,H
38057,2014 Jan 10,21,216,3.7,15.0,0.4,1,H
38057,2014 Jan 10,22,206,3.3,10.0,0.4,1,H
38057,2014 Jan 10,23,206,2.1,8.0,0.4,1,H
38057,2014 Jan 11,00,211,1.9,11.0,0.3,1,H
38057,2014 Jan 11,01,216,2.0,8.0,0.4,1,H
38057,2014 Jan 11,02,248,2.7,23.0,0.3,1,H
38057,2014 Jan 11,03,309,2.5,12.0,0.3,1,H
38057,2014 Jan 11,04,296,1.6,22.0,0.4,1,H
38057,2014 Jan 11,05,228,1.9,12.0,0.3,1,H
38057,2014 Jan 11,06,194,2.1,21.0,0.4,1,H
38057,2014 Jan 11,07,303,1.6,80.0,0.5,1,H
38057,2014 Jan 11,08,332,1.7,10.0,0.3,1,H
38057,2014 Jan 11,09,96,2.0,41.0,0.7,1,H
38057,2014 Jan 11,10,108,3.4,16.0,0.8,1,H
38057,2014 Jan 11,11,98,3.8,11.0,0.7,1,H
38057,2014 Jan 11,12,95,4.9,12.0,0.9,1,H
38057,2014 Jan 11,13,97,4.9,12.0,1.0,1,H
38057,2014 Jan 11,14,79,5.4,13.0,1.0,1,H
38057,2014 Jan 11,15,73,6.7,9.0,0.9,1,H
38057,2014 Jan 11,16,62,7.2,10.0,1.0,1,H
38057,2014 Jan 11,17,61,6.8,9.0,0.9,1,H
38057,2014 Jan 11,18,52,6.9,9.0,1.1,1,H
38057,2014 Jan 11,19,47,7.0,7.0,0.9,1,H
38057,2014 Jan 11,20,21,5.2,17.0,0.9,1,H
38057,2014 Jan 11,21,351,6.5,16.0,1.1,1,H
38057,2014 Jan 11,22,337,6.9,9.0,0.9,1,H
38057,2014 Jan 11,23,321,8.1,8.0,1.3,1,H
38057,2014 Jan 12,00,316,11.7,7.0,1.6,1,H
38057,2014 Jan 12,01,312,13.4,7.0,1.2,1,H
38057,2014 Jan 12,02,310,12.8,7.0,1.5,1,H
38057,2014 Jan 12,03,311,11.3,8.0,1.2,1,H
38057,2014 Jan 12,04,312,11.8,6.0,1.0,1,H
38057,2014 Jan 12,05,310,14.0,8.0,1.5,1,H
38057,2014 Jan 12,06,307,18.7,8.0,2.0,1,H
38057,2014 Jan 12,07,306,20.6,7.0,2.4,1,H
38057,2014 Jan 12,08,307,22.1,8.0,2.6,1,H
38057,2014 Jan 12,09,304,25.6,6.0,2.2,1,H
38057,2014 Jan 12,10,303,27.0,6.0,2.4,1,H
38057,2014 Jan 12,11,303,28.2,6.0,2.7,1,H
38057,2014 Jan 12,12,304,27.9,7.0,2.9,1,H
38057,2014 Jan 12,13,304,30.4,6.0,2.7,1,H
38057,2014 Jan 12,14,304,30.3,6.0,3.4,1,H
38057,2014 Jan 12,15,304,24.2,8.0,3.9,1,H
38057,2014 Jan 12,16,302,27.5,6.0,2.9,1,H
38057,2014 Jan 12,17,303,25.7,6.0,2.7,1,H
38057,2014 Jan 12,18,303,20.7,8.0,3.0,1,H
38057,2014 Jan 12,19,304,21.8,8.0,3.5,1,H
38057,2014 Jan 12,20,302,18.5,10.0,3.8,1,H
38057,2014 Jan 12,21,303,20.0,9.0,3.0,1,H
38057,2014 Jan 12,22,303,24.9,6.0,3.1,1,H
38057,2014 Jan 12,23,304,21.1,7.0,2.9,1,H
38057,2014 Jan 13,00,303,19.2,8.0,2.8,1,H
38057,2014 Jan 13,01,304,22.8,8.0,4.3,1,H
38057,2014 Jan 13,02,304,32.6,5.0,3.0,1,H
38057,2014 Jan 13,03,304,35.3,4.0,3.0,1,H
38057,2014 Jan 13,04,305,26.5,7.0,4.5,1,H
38057,2014 Jan 13,05,309,18.4,9.0,3.4,1,H
38057,2014 Jan 13,06,300,20.3,8.0,3.0,1,H
38057,2014 Jan 13,07,297,16.6,13.0,4.0,1,H
38057,2014 Jan 13,08,304,19.4,9.0,3.1,1,H
38057,2014 Jan 13,09,302,18.9,10.0,3.4,1,H
38057,2014 Jan 13,10,304,20.9,7.0,3.3,1,H
38057,2014 Jan 13,11,298,12.2,15.0,3.4,1,H
38057,2014 Jan 13,12,302,19.1,11.0,3.9,1,H
38057,2014 Jan 13,13,301,23.6,11.0,6.1,1,H
38057,2014 Jan 13,14,296,23.7,11.0,3.8,1,H
38057,2014 Jan 13,15,292,15.5,15.0,4.1,1,H
38057,2014 Jan 13,16,285,13.2,16.0,2.8,1,H
38057,2014 Jan 13,17,286,13.8,15.0,2.8,1,H
38057,2014 Jan 13,18,272,11.0,13.0,2.9,1,H
38057,2014 Jan 13,19,188,4.1,48.0,2.7,1,H
38057,2014 Jan 13,20,204,3.6,53.0,1.8,1,H
38057,2014 Jan 13,21,284,9.0,14.0,1.7,1,H
38057,2014 Jan 13,22,296,9.6,11.0,1.8,1,H
38057,2014 Jan 13,23,301,9.3,8.0,1.5,1,H
38057,2014 Jan 14,00,304,10.5,7.0,1.2,1,H
38057,2014 Jan 14,01,304,14.1,8.0,2.5,1,H
38057,2014 Jan 14,02,302,14.3,8.0,2.4,1,H
38057,2014 Jan 14,03,301,13.1,9.0,2.7,1,H
38057,2014 Jan 14,04,306,16.3,9.0,2.6,1,H
38057,2014 Jan 14,05,304,14.8,9.0,2.6,1,H
38057,2014 Jan 14,06,303,12.4,9.0,3.6,1,H
38057,2014 Jan 14,07,298,8.3,10.0,1.7,1,H
38057,2014 Jan 14,08,295,11.1,14.0,2.4,1,H
38057,2014 Jan 14,09,292,11.5,16.0,3.0,1,H
38057,2014 Jan 14,10,283,12.8,15.0,2.7,1,H
38057,2014 Jan 14,11,281,12.6,15.0,2.7,1,H
38057,2014 Jan 14,12,288,12.5,17.0,2.5,1,H
38057,2014 Jan 14,13,282,10.7,35.0,3.1,1,H
38057,2014 Jan 14,14,188,5.8,10.0,1.0,1,H
38057,2014 Jan 14,15,186,5.5,9.0,0.9,1,H
38057,2014 Jan 14,16,180,5.0,9.0,0.9,1,H
38057,2014 Jan 14,17,169,5.3,9.0,0.6,1,H
38057,2014 Jan 14,18,143,6.7,12.0,0.8,1,H
38057,2014 Jan 14,19,121,5.9,5.0,0.8,1,H
38057,2014 Jan 14,20,120,3.8,7.0,0.8,1,H
38057,2014 Jan 14,21,116,3.3,5.0,0.3,1,H
38057,2014 Jan 14,22,113,3.7,10.0,0.9,1,H
38057,2014 Jan 14,23,101,1.7,10.0,0.4,1,H
38057,2014 Jan 15,00,94,1.1,18.0,0.2,1,H
38057,2014 Jan 15,01,161,1.0,28.0,0.3,1,H
38057,2014 Jan 15,02,154,2.2,6.0,0.2,1,H
38057,2014 Jan 15,03,124,1.8,7.0,0.5,1,H
38057,2014 Jan 15,04,343,0.9,26.0,0.4,1,H
38057,2014 Jan 15,05,334,1.3,14.0,0.2,1,H
38057,2014 Jan 15,06,35,0.9,71.0,0.4,1,H
38057,2014 Jan 15,07,55,1.3,65.0,0.5,1,H
38057,2014 Jan 15,08,54,1.3,64.0,0.6,1,H
38057,2014 Jan 15,09,89,2.5,39.0,1.1,1,H
38057,2014 Jan 15,10,98,4.3,11.0,0.8,1,H
38057,2014 Jan 15,11,96,4.9,13.0,0.9,1,H
38057,2014 Jan 15,12,91,5.4,13.0,0.9,1,H
38057,2014 Jan 15,13,73,5.8,11.0,1.0,1,H
38057,2014 Jan 15,14,62,6.0,13.0,1.1,1,H
38057,2014 Jan 15,15,38,5.0,69.0,1.5,1,H
38057,2014 Jan 15,16,306,7.7,16.0,1.8,1,H
38057,2014 Jan 15,17,302,8.6,10.0,1.2,1,H
38057,2014 Jan 15,18,299,9.6,10.0,1.7,1,H
38057,2014 Jan 15,19,302,13.0,5.0,1.6,1,H
38057,2014 Jan 15,20,306,15.3,7.0,1.7,1,H
38057,2014 Jan 15,21,310,17.3,7.0,1.4,1,H
38057,2014 Jan 15,22,307,18.8,6.0,1.4,1,H
38057,2014 Jan 15,23,308,18.9,5.0,1.5,1,H
38057,2014 Jan 16,00,307,20.2,5.0,1.5,1,H
38057,2014 Jan 16,01,304,22.6,6.0,1.9,1,H
38057,2014 Jan 16,02,304,24.3,6.0,2.5,1,H
38057,2014 Jan 16,03,305,24.2,6.0,2.3,1,H
38057,2014 Jan 16,04,305,27.2,6.0,2.3,1,H
38057,2014 Jan 16,05,305,27.8,6.0,2.8,1,H
38057,2014 Jan 16,06,305,28.8,6.0,3.3,1,H
38057,2014 Jan 16,07,306,29.9,6.0,2.6,1,H
38057,2014 Jan 16,08,304,29.1,6.0,3.0,1,H
38057,2014 Jan 16,09,303,29.1,6.0,3.9,1,H
38057,2014 Jan 16,10,301,23.9,9.0,2.8,1,H
38057,2014 Jan 16,11,302,29.4,8.0,3.3,1,H
38057,2014 Jan 16,12,304,29.2,6.0,2.3,1,H
38057,2014 Jan 16,13,306,29.3,6.0,2.6,1,H
38057,2014 Jan 16,14,304,29.2,7.0,4.2,1,H
38057,2014 Jan 16,15,303,33.1,7.0,3.3,1,H
38057,2014 Jan 16,16,305,31.6,6.0,3.1,1,H
38057,2014 Jan 16,17,304,30.1,8.0,3.1,1,H
38057,2014 Jan 16,18,304,31.1,6.0,3.0,1,H
38057,2014 Jan 16,19,303,24.1,7.0,3.0,1,H
38057,2014 Jan 16,20,304,24.3,7.0,3.4,1,H
38057,2014 Jan 16,21,302,28.6,7.0,3.1,1,H
38057,2014 Jan 16,22,298,25.0,11.0,4.9,1,H
38057,2014 Jan 16,23,294,21.9,12.0,4.5,1,H
38057,2014 Jan 17,00,295,21.5,9.0,3.7,1,H
38057,2014 Jan 17,01,266,16.0,38.0,4.2,1,H
38057,2014 Jan 17,02,199,11.0,10.0,2.1,1,H
38057,2014 Jan 17,03,188,9.6,9.0,1.8,1,H
38057,2014 Jan 17,04,202,6.6,13.0,1.7,1,H
38057,2014 Jan 17,05,229,4.3,17.0,0.9,1,H
38057,2014 Jan 17,06,229,4.2,9.0,0.7,1,H
38057,2014 Jan 17,07,242,3.3,15.0,0.7,1,H
38057,2014 Jan 17,08,264,2.5,23.0,0.6,1,H
38057,2014 Jan 17,09,231,2.4,41.0,0.7,1,H
38057,2014 Jan 17,10,180,3.7,14.0,0.8,1,H
38057,2014 Jan 17,11,168,4.3,12.0,1.0,1,H
38057,2014 Jan 17,12,162,5.7,10.0,0.9,1,H
38057,2014 Jan 17,13,159,5.6,8.0,0.8,1,H
38057,2014 Jan 17,14,170,7.0,13.0,1.8,1,H
38057,2014 Jan 17,15,175,7.7,10.0,1.2,1,H
38057,2014 Jan 17,16,187,8.0,10.0,1.6,1,H
38057,2014 Jan 17,17,186,9.1,10.0,1.6,1,H
38057,2014 Jan 17,18,216,10.2,17.0,2.0,1,H
38057,2014 Jan 17,19,229,9.5,11.0,1.7,1,H
38057,2014 Jan 17,20,245,7.8,12.0,1.5,1,H
38057,2014 Jan 17,21,254,8.0,12.0,1.5,1,H
38057,2014 Jan 17,22,258,6.4,11.0,1.1,1,H
38057,2014 Jan 17,23,259,6.4,11.0,1.1,1,H
38057,2014 Jan 18,00,278,6.3,11.0,1.2,1,H
38057,2014 Jan 18,01,275,6.6,10.0,1.0,1,H
38057,2014 Jan 18,02,278,8.3,9.0,1.2,1,H
38057,2014 Jan 18,03,278,8.9,8.0,1.1,1,H
38057,2014 Jan 18,04,271,8.6,8.0,1.2,1,H
38057,2014 Jan 18,05,265,9.4,10.0,1.5,1,H
38057,2014 Jan 18,06,266,9.8,10.0,1.6,1,H
38057,2014 Jan 18,07,260,9.7,10.0,1.5,1,H
38057,2014 Jan 18,08,261,9.3,10.0,1.6,1,H
38057,2014 Jan 18,09,252,8.2,11.0,1.4,1,H
38057,2014 Jan 18,10,231,8.4,13.0,1.7,1,H
38057,2014 Jan 18,11,211,8.0,17.0,1.6,1,H
38057,2014 Jan 18,12,201,8.9,13.0,1.5,1,H
38057,2014 Jan 18,13,192,9.2,10.0,1.6,1,H
38057,2014 Jan 18,14,189,8.6,9.0,1.5,1,H
38057,2014 Jan 18,15,187,7.9,9.0,1.3,1,H
38057,2014 Jan 18,16,180,7.0,9.0,1.1,1,H
38057,2014 Jan 18,17,174,6.3,9.0,0.9,1,H
38057,2014 Jan 18,18,166,5.1,12.0,0.7,1,H
38057,2014 Jan 18,19,148,3.0,10.0,0.8,1,H
38057,2014 Jan 18,20,107,1.5,54.0,0.7,1,H
38057,2014 Jan 18,21,37,3.7,8.0,0.6,1,H
38057,2014 Jan 18,22,343,4.4,20.0,0.4,1,H
38057,2014 Jan 18,23,325,7.0,8.0,1.5,1,H
38057,2014 Jan 19,00,319,7.8,9.0,1.5,1,H
38057,2014 Jan 19,01,306,15.2,8.0,3.4,1,H
38057,2014 Jan 19,02,307,20.8,8.0,1.8,1,H
