OBS_DATE,NZDI_INDICATOR,VAL
2014-12-06,SMD,0.99
2014-12-06,SMDA,0.68
2014-12-06,SPI,0.83
2014-12-07,NZDI,0.91
2014-12-07,PED,1.17
2014-12-07,SMD,0.99
2014-12-07,SMDA,0.66
2014-12-07,SPI,0.82
2014-12-08,NZDI,0.9
2014-12-08,PED,1.16
2014-12-08,SMD,1
2014-12-08,SMDA,0.63
2014-12-08,SPI,0.81
2014-12-09,NZDI,0.89
2014-12-09,PED,1.15
2014-12-09,SMD,1
2014-12-09,SMDA,0.61
2014-12-09,SPI,0.79
2014-12-10,NZDI,0.87
2014-12-10,PED,1.12
2014-12-10,SMD,1
2014-12-10,SMDA,0.6
2014-12-10,SPI,0.76
2014-12-11,NZDI,0.86
2014-12-11,PED,1.09
2014-12-11,SMD,1.01
2014-12-11,SMDA,0.59
2014-12-11,SPI,0.75
2014-12-12,NZDI,0.85
2014-12-12,PED,1.09
2014-12-12,SMD,1.01
2014-12-12,SMDA,0.58
2014-12-12,SPI,0.73
2014-12-13,NZDI,0.84
2014-12-13,PED,1.09
2014-12-13,SMD,1.02
2014-12-13,SMDA,0.57
2014-12-13,SPI,0.7
2014-12-14,NZDI,0.84
2014-12-14,PED,1.09
2014-12-14,SMD,1.02
2014-12-14,SMDA,0.57
2014-12-14,SPI,0.66
2014-12-15,NZDI,0.83
2014-12-15,PED,1.1
2014-12-15,SMD,1.03
2014-12-15,SMDA,0.56
2014-12-15,SPI,0.64
2014-12-16,NZDI,0.84
2014-12-16,PED,1.14
2014-12-16,SMD,1.05
2014-12-16,SMDA,0.55
2014-12-16,SPI,0.62
2014-12-17,NZDI,0.83
2014-12-17,PED,1.14
2014-12-17,SMD,1.05
2014-12-17,SMDA,0.54
2014-12-17,SPI,0.6
2014-12-18,NZDI,0.81
2014-12-18,PED,1.1
2014-12-18,SMD,1.06
2014-12-18,SMDA,0.52
2014-12-18,SPI,0.56
2014-12-19,NZDI,0.81
2014-12-19,PED,1.13
2014-12-19,SMD,1.07
2014-12-19,SMDA,0.52
2014-12-19,SPI,0.53
2014-12-20,NZDI,0.81
2014-12-20,PED,1.12
2014-12-20,SMD,1.09
2014-12-20,SMDA,0.51
2014-12-20,SPI,0.52
2014-12-21,NZDI,0.79
2014-12-21,PED,1.09
2014-12-21,SMD,1.09
2014-12-21,SMDA,0.5
2014-12-21,SPI,0.47
2014-12-22,NZDI,0.78
2014-12-22,PED,1.1
2014-12-22,SMD,1.11
2014-12-22,SMDA,0.5
2014-12-22,SPI,0.43
2014-12-23,NZDI,0.77
2014-12-23,PED,1.09
2014-12-23,SMD,1.11
2014-12-23,SMDA,0.5
2014-12-23,SPI,0.4
2014-12-24,NZDI,0.76
2014-12-24,PED,1.08
2014-12-24,SMD,1.12
2014-12-24,SMDA,0.49
2014-12-24,SPI,0.37
2014-12-25,NZDI,0.76
2014-12-25,PED,1.09
2014-12-25,SMD,1.13
2014-12-25,SMDA,0.48
2014-12-25,SPI,0.34
2014-12-26,NZDI,0.75
2014-12-26,PED,1.07
2014-12-26,SMD,1.14
2014-12-26,SMDA,0.47
2014-12-26,SPI,0.32
2014-12-27,NZDI,0.74
2014-12-27,PED,1.07
2014-12-27,SMD,1.15
2014-12-27,SMDA,0.47
2014-12-27,SPI,0.29
2014-12-28,NZDI,0.75
2014-12-28,PED,1.09
2014-12-28,SMD,1.17
2014-12-28,SMDA,0.47
2014-12-28,SPI,0.27
2014-12-29,NZDI,0.75
2014-12-29,PED,1.1
2014-12-29,SMD,1.18
2014-12-29,SMDA,0.47
2014-12-29,SPI,0.26
2014-12-30,NZDI,0.77
2014-12-30,PED,1.14
2014-12-30,SMD,1.21
2014-12-30,SMDA,0.48
2014-12-30,SPI,0.24
2014-12-31,NZDI,0.78
2014-12-31,PED,1.15
2014-12-31,SMD,1.22
2014-12-31,SMDA,0.49
2014-12-31,SPI,0.25
2015-01-01,NZDI,0.79
2015-01-01,PED,1.17
2015-01-01,SMD,1.25
2015-01-01,SMDA,0.49
2015-01-01,SPI,0.24
2015-01-02,NZDI,0.8
2015-01-02,PED,1.2
2015-01-02,SMD,1.27
2015-01-02,SMDA,0.5
2015-01-02,SPI,0.24
2015-01-03,NZDI,0.82
2015-01-03,PED,1.23
2015-01-03,SMD,1.29
2015-01-03,SMDA,0.52
2015-01-03,SPI,0.24
2015-01-04,NZDI,0.85
2015-01-04,PED,1.3
2015-01-04,SMD,1.31
2015-01-04,SMDA,0.53
2015-01-04,SPI,0.25
2015-01-05,NZDI,0.87
2015-01-05,PED,1.33
2015-01-05,SMD,1.34
2015-01-05,SMDA,0.54
2015-01-05,SPI,0.26
2015-01-06,NZDI,0.89
2015-01-06,PED,1.33
2015-01-06,SMD,1.36
2015-01-06,SMDA,0.58
2015-01-06,SPI,0.27
2015-01-07,NZDI,0.91
2015-01-07,PED,1.34
2015-01-07,SMD,1.39
2015-01-07,SMDA,0.62
2015-01-07,SPI,0.29
2015-01-08,NZDI,0.92
2015-01-08,PED,1.32
2015-01-08,SMD,1.42
2015-01-08,SMDA,0.66
2015-01-08,SPI,0.3
2015-01-09,NZDI,0.95
2015-01-09,PED,1.37
2015-01-09,SMD,1.44
2015-01-09,SMDA,0.69
2015-01-09,SPI,0.31
2015-01-10,NZDI,0.99
2015-01-10,PED,1.45
2015-01-10,SMD,1.47
2015-01-10,SMDA,0.71
2015-01-10,SPI,0.32
2015-01-11,NZDI,1
2015-01-11,PED,1.45
2015-01-11,SMD,1.5
2015-01-11,SMDA,0.72
2015-01-11,SPI,0.34
2015-01-12,NZDI,1.02
2015-01-12,PED,1.43
2015-01-12,SMD,1.53
2015-01-12,SMDA,0.73
2015-01-12,SPI,0.38
2015-01-13,NZDI,1.03
2015-01-13,PED,1.4
2015-01-13,SMD,1.56
2015-01-13,SMDA,0.74
2015-01-13,SPI,0.41
2015-01-14,NZDI,1.03
2015-01-14,PED,1.37
2015-01-14,SMD,1.58
2015-01-14,SMDA,0.75
2015-01-14,SPI,0.44
2015-01-15,NZDI,1.05
2015-01-15,PED,1.34
2015-01-15,SMD,1.61
2015-01-15,SMDA,0.76
2015-01-15,SPI,0.47
2015-01-16,NZDI,1.07
2015-01-16,PED,1.37
2015-01-16,SMD,1.63
2015-01-16,SMDA,0.77
2015-01-16,SPI,0.51
2015-01-17,NZDI,1.09
2015-01-17,PED,1.42
2015-01-17,SMD,1.65
2015-01-17,SMDA,0.79
2015-01-17,SPI,0.51
2015-01-18,NZDI,1.13
2015-01-18,PED,1.51
2015-01-18,SMD,1.68
2015-01-18,SMDA,0.8
2015-01-18,SPI,0.54
2015-01-19,NZDI,1.16
2015-01-19,PED,1.55
2015-01-19,SMD,1.7
2015-01-19,SMDA,0.82
2015-01-19,SPI,0.57
2015-01-20,NZDI,1.18
2015-01-20,PED,1.56
2015-01-20,SMD,1.73
2015-01-20,SMDA,0.84
2015-01-20,SPI,0.59
2015-01-21,NZDI,1.19
2015-01-21,PED,1.53
2015-01-21,SMD,1.75
2015-01-21,SMDA,0.85
2015-01-21,SPI,0.62
2015-01-22,NZDI,1.2
2015-01-22,PED,1.53
2015-01-22,SMD,1.77
2015-01-22,SMDA,0.86
2015-01-22,SPI,0.64
2015-01-23,NZDI,1.21
2015-01-23,PED,1.54
2015-01-23,SMD,1.78
2015-01-23,SMDA,0.87
2015-01-23,SPI,0.65
2015-01-24,NZDI,1.23
2015-01-24,PED,1.55
2015-01-24,SMD,1.8
2015-01-24,SMDA,0.89
2015-01-24,SPI,0.68
2015-01-25,NZDI,1.23
2015-01-25,PED,1.52
2015-01-25,SMD,1.82
2015-01-25,SMDA,0.9
2015-01-25,SPI,0.69
2015-01-26,NZDI,1.24
2015-01-26,PED,1.51
2015-01-26,SMD,1.84
2015-01-26,SMDA,0.91
2015-01-26,SPI,0.71
2015-01-27,NZDI,1.25
2015-01-27,PED,1.5
2015-01-27,SMD,1.85
2015-01-27,SMDA,0.92
2015-01-27,SPI,0.74
2015-01-28,NZDI,1.26
2015-01-28,PED,1.46
2015-01-28,SMD,1.87
2015-01-28,SMDA,0.93
2015-01-28,SPI,0.77
2015-01-29,NZDI,1.25
2015-01-29,PED,1.42
2015-01-29,SMD,1.88
2015-01-29,SMDA,0.93
2015-01-29,SPI,0.79
2015-01-30,NZDI,1.26
2015-01-30,PED,1.39
2015-01-30,SMD,1.89
2015-01-30,SMDA,0.93
2015-01-30,SPI,0.83
2015-01-31,NZDI,1.27
2015-01-31,PED,1.36
2015-01-31,SMD,1.91
2015-01-31,SMDA,0.94
2015-01-31,SPI,0.88
2015-02-01,NZDI,1.29
2015-02-01,PED,1.36
2015-02-01,SMD,1.92
2015-02-01,SMDA,0.94
2015-02-01,SPI,0.93
2015-02-02,NZDI,1.3
2015-02-02,PED,1.37
2015-02-02,SMD,1.93
2015-02-02,SMDA,0.94
2015-02-02,SPI,0.97
2015-02-03,NZDI,1.3
2015-02-03,PED,1.31
2015-02-03,SMD,1.94
2015-02-03,SMDA,0.95
2015-02-03,SPI,1.02
2015-02-04,NZDI,1.3
2015-02-04,PED,1.26
2015-02-04,SMD,1.95
2015-02-04,SMDA,0.94
2015-02-04,SPI,1.06
2015-02-05,NZDI,1.31
2015-02-05,PED,1.25
2015-02-05,SMD,1.94
2015-02-05,SMDA,0.93
2015-02-05,SPI,1.1
2015-02-06,NZDI,1.31
2015-02-06,PED,1.26
2015-02-06,SMD,1.94
2015-02-06,SMDA,0.92
2015-02-06,SPI,1.12
2015-02-07,NZDI,1.32
2015-02-07,PED,1.28
2015-02-07,SMD,1.93
2015-02-07,SMDA,0.91
2015-02-07,SPI,1.17
2015-02-08,NZDI,1.32
2015-02-08,PED,1.28
2015-02-08,SMD,1.93
2015-02-08,SMDA,0.89
2015-02-08,SPI,1.19
2015-02-09,NZDI,1.3
2015-02-09,PED,1.22
2015-02-09,SMD,1.89
2015-02-09,SMDA,0.86
2015-02-09,SPI,1.22
2015-02-10,NZDI,1.3
2015-02-10,PED,1.23
2015-02-10,SMD,1.88
2015-02-10,SMDA,0.84
2015-02-10,SPI,1.24
2015-02-11,NZDI,1.3
2015-02-11,PED,1.27
2015-02-11,SMD,1.83
2015-02-11,SMDA,0.82
2015-02-11,SPI,1.27
2015-02-12,NZDI,1.3
2015-02-12,PED,1.28
2015-02-12,SMD,1.83
2015-02-12,SMDA,0.8
2015-02-12,SPI,1.29
2015-02-13,NZDI,1.3
2015-02-13,PED,1.3
2015-02-13,SMD,1.82
2015-02-13,SMDA,0.79
2015-02-13,SPI,1.31
2015-02-14,NZDI,1.3
2015-02-14,PED,1.29
2015-02-14,SMD,1.82
2015-02-14,SMDA,0.78
2015-02-14,SPI,1.33
2015-02-15,NZDI,1.3
2015-02-15,PED,1.27
2015-02-15,SMD,1.82
2015-02-15,SMDA,0.77
2015-02-15,SPI,1.36
2015-02-16,NZDI,1.29
2015-02-16,PED,1.2
2015-02-16,SMD,1.81
2015-02-16,SMDA,0.77
2015-02-16,SPI,1.38
2015-02-17,NZDI,1.27
2015-02-17,PED,1.12
2015-02-17,SMD,1.81
2015-02-17,SMDA,0.76
2015-02-17,SPI,1.41
2015-02-18,NZDI,1.27
2015-02-18,PED,1.1
2015-02-18,SMD,1.8
2015-02-18,SMDA,0.76
2015-02-18,SPI,1.43
2015-02-19,NZDI,1.27
2015-02-19,PED,1.09
2015-02-19,SMD,1.8
2015-02-19,SMDA,0.76
2015-02-19,SPI,1.45
2015-02-20,NZDI,1.29
2015-02-20,PED,1.12
2015-02-20,SMD,1.81
2015-02-20,SMDA,0.76
2015-02-20,SPI,1.48
2015-02-21,NZDI,1.3
2015-02-21,PED,1.11
2015-02-21,SMD,1.81
2015-02-21,SMDA,0.77
2015-02-21,SPI,1.51
2015-02-22,NZDI,1.29
2015-02-22,PED,1.06
2015-02-22,SMD,1.81
2015-02-22,SMDA,0.77
2015-02-22,SPI,1.54
2015-02-23,NZDI,1.3
2015-02-23,PED,1.04
2015-02-23,SMD,1.81
2015-02-23,SMDA,0.76
2015-02-23,SPI,1.57
2015-02-24,NZDI,1.3
2015-02-24,PED,1.06
2015-02-24,SMD,1.81
2015-02-24,SMDA,0.76
2015-02-24,SPI,1.59
2015-02-25,NZDI,1.31
2015-02-25,PED,1.04
2015-02-25,SMD,1.81
2015-02-25,SMDA,0.76
2015-02-25,SPI,1.62
2015-02-26,NZDI,1.31
2015-02-26,PED,1.03
2015-02-26,SMD,1.81
2015-02-26,SMDA,0.76
2015-02-26,SPI,1.65
2015-02-27,NZDI,1.32
2015-02-27,PED,1.05
2015-02-27,SMD,1.81
2015-02-27,SMDA,0.76
2015-02-27,SPI,1.68
2015-02-28,NZDI,1.33
2015-02-28,PED,1.05
2015-02-28,SMD,1.82
2015-02-28,SMDA,0.76
2015-02-28,SPI,1.71
2015-03-01,NZDI,1.36
2015-03-01,PED,1.08
2015-03-01,SMD,1.83
2015-03-01,SMDA,0.77
2015-03-01,SPI,1.78
2015-03-02,NZDI,1.37
2015-03-02,PED,1.1
2015-03-02,SMD,1.83
2015-03-02,SMDA,0.78
2015-03-02,SPI,1.78
2015-03-03,NZDI,1.36
2015-03-03,PED,1.05
2015-03-03,SMD,1.84
2015-03-03,SMDA,0.79
2015-03-03,SPI,1.78
2015-03-04,NZDI,1.36
2015-03-04,PED,1.02
2015-03-04,SMD,1.84
2015-03-04,SMDA,0.8
2015-03-04,SPI,1.78
2015-03-05,NZDI,1.37
2015-03-05,PED,1.05
2015-03-05,SMD,1.85
2015-03-05,SMDA,0.81
2015-03-05,SPI,1.77
2015-03-06,NZDI,1.36
2015-03-06,PED,1.02
2015-03-06,SMD,1.85
2015-03-06,SMDA,0.81
2015-03-06,SPI,1.77
2015-03-07,NZDI,1.35
2015-03-07,PED,1
2015-03-07,SMD,1.83
2015-03-07,SMDA,0.81
2015-03-07,SPI,1.76
2015-03-08,NZDI,1.33
2015-03-08,PED,0.99
2015-03-08,SMD,1.81
2015-03-08,SMDA,0.8
2015-03-08,SPI,1.74
2015-03-09,NZDI,1.31
2015-03-09,PED,0.98
2015-03-09,SMD,1.79
2015-03-09,SMDA,0.79
2015-03-09,SPI,1.7
2015-03-10,NZDI,1.29
2015-03-10,PED,0.93
2015-03-10,SMD,1.78
2015-03-10,SMDA,0.78
2015-03-10,SPI,1.66
2015-03-11,NZDI,1.28
2015-03-11,PED,0.93
2015-03-11,SMD,1.77
2015-03-11,SMDA,0.78
2015-03-11,SPI,1.63
2015-03-12,NZDI,1.26
2015-03-12,PED,0.92
2015-03-12,SMD,1.75
2015-03-12,SMDA,0.77
2015-03-12,SPI,1.6
2015-03-13,NZDI,1.24
2015-03-13,PED,0.9
2015-03-13,SMD,1.74
2015-03-13,SMDA,0.77
2015-03-13,SPI,1.57
2015-03-14,NZDI,1.22
2015-03-14,PED,0.87
2015-03-14,SMD,1.72
2015-03-14,SMDA,0.77
2015-03-14,SPI,1.54
2015-03-15,NZDI,1.21
2015-03-15,PED,0.87
2015-03-15,SMD,1.7
2015-03-15,SMDA,0.76
2015-03-15,SPI,1.51
2015-03-16,NZDI,1.19
2015-03-16,PED,0.87
2015-03-16,SMD,1.67
2015-03-16,SMDA,0.75
2015-03-16,SPI,1.48
2015-03-17,NZDI,1.17
2015-03-17,PED,0.86
2015-03-17,SMD,1.65
2015-03-17,SMDA,0.73
2015-03-17,SPI,1.45
2015-03-18,NZDI,1.15
2015-03-18,PED,0.85
2015-03-18,SMD,1.62
2015-03-18,SMDA,0.71
2015-03-18,SPI,1.41
2015-03-19,NZDI,1.12
2015-03-19,PED,0.82
2015-03-19,SMD,1.59
2015-03-19,SMDA,0.69
2015-03-19,SPI,1.38
2015-03-20,NZDI,1.09
2015-03-20,PED,0.78
2015-03-20,SMD,1.56
2015-03-20,SMDA,0.66
2015-03-20,SPI,1.34
2015-03-21,NZDI,1.07
2015-03-21,PED,0.78
2015-03-21,SMD,1.53
2015-03-21,SMDA,0.64
2015-03-21,SPI,1.3
2015-03-22,NZDI,1.03
2015-03-22,PED,0.75
2015-03-22,SMD,1.5
2015-03-22,SMDA,0.62
2015-03-22,SPI,1.26
2015-03-23,NZDI,1.01
2015-03-23,PED,0.74
2015-03-23,SMD,1.47
2015-03-23,SMDA,0.6
2015-03-23,SPI,1.22
2015-03-24,NZDI,0.99
2015-03-24,PED,0.75
2015-03-24,SMD,1.45
2015-03-24,SMDA,0.59
2015-03-24,SPI,1.17
2015-03-25,NZDI,0.97
2015-03-25,PED,0.76
2015-03-25,SMD,1.42
2015-03-25,SMDA,0.58
2015-03-25,SPI,1.13
2015-03-26,NZDI,0.95
2015-03-26,PED,0.74
2015-03-26,SMD,1.4
2015-03-26,SMDA,0.57
2015-03-26,SPI,1.09
2015-03-27,NZDI,0.93
2015-03-27,PED,0.71
2015-03-27,SMD,1.4
2015-03-27,SMDA,0.56
2015-03-27,SPI,1.04
2015-03-28,NZDI,0.9
2015-03-28,PED,0.72
2015-03-28,SMD,1.33
2015-03-28,SMDA,0.54
2015-03-28,SPI,1
2015-03-29,NZDI,0.88
2015-03-29,PED,0.7
2015-03-29,SMD,1.31
2015-03-29,SMDA,0.54
2015-03-29,SPI,0.95
2015-03-30,NZDI,0.85
2015-03-30,PED,0.67
2015-03-30,SMD,1.28
2015-03-30,SMDA,0.53
2015-03-30,SPI,0.91
2015-03-31,NZDI,0.82
2015-03-31,PED,0.64
2015-03-31,SMD,1.25
2015-03-31,SMDA,0.52
2015-03-31,SPI,0.87
2015-04-01,NZDI,0.8
2015-04-01,PED,0.65
2015-04-01,SMD,1.23
2015-04-01,SMDA,0.51
2015-04-01,SPI,0.82
2015-04-02,NZDI,0.78
2015-04-02,PED,0.69
2015-04-02,SMD,1.16
2015-04-02,SMDA,0.5
2015-04-02,SPI,0.79
2015-04-03,NZDI,0.77
2015-04-03,PED,0.7
2015-04-03,SMD,1.14
2015-04-03,SMDA,0.48
2015-04-03,SPI,0.74
2015-04-04,NZDI,0.73
2015-04-04,PED,0.66
2015-04-04,SMD,1.11
2015-04-04,SMDA,0.45
2015-04-04,SPI,0.71
2015-04-05,NZDI,0.71
2015-04-05,PED,0.64
2015-04-05,SMD,1.09
2015-04-05,SMDA,0.45
2015-04-05,SPI,0.67
2015-04-06,NZDI,0.71
2015-04-06,PED,0.64
2015-04-06,SMD,1.09
2015-04-06,SMDA,0.48
2015-04-06,SPI,0.64
2015-04-07,NZDI,0.72
2015-04-07,PED,0.66
2015-04-07,SMD,1.1
2015-04-07,SMDA,0.5
2015-04-07,SPI,0.64
2015-04-08,NZDI,0.72
2015-04-08,PED,0.64
2015-04-08,SMD,1.1
2015-04-08,SMDA,0.52
2015-04-08,SPI,0.64
2015-04-09,NZDI,0.72
2015-04-09,PED,0.62
2015-04-09,SMD,1.1
2015-04-09,SMDA,0.54
2015-04-09,SPI,0.64
2015-04-10,NZDI,0.73
2015-04-10,PED,0.61
2015-04-10,SMD,1.1
2015-04-10,SMDA,0.57
2015-04-10,SPI,0.64
2015-04-11,NZDI,0.73
2015-04-11,PED,0.6
2015-04-11,SMD,1.1
2015-04-11,SMDA,0.61
2015-04-11,SPI,0.64
2015-04-12,NZDI,0.74
2015-04-12,PED,0.61
2015-04-12,SMD,1.09
2015-04-12,SMDA,0.59
2015-04-12,SPI,0.65
2015-04-13,NZDI,0.72
2015-04-13,PED,0.6
2015-04-13,SMD,1.07
2015-04-13,SMDA,0.57
2015-04-13,SPI,0.65
2015-04-14,NZDI,0.7
2015-04-14,PED,0.58
2015-04-14,SMD,1.05
2015-04-14,SMDA,0.55
2015-04-14,SPI,0.63
2015-04-15,NZDI,0.69
2015-04-15,PED,0.59
2015-04-15,SMD,1.04
2015-04-15,SMDA,0.54
2015-04-15,SPI,0.61
2015-04-16,NZDI,0.69
2015-04-16,PED,0.58
2015-04-16,SMD,1.04
2015-04-16,SMDA,0.53
2015-04-16,SPI,0.59
2015-04-17,NZDI,0.68
2015-04-17,PED,0.57
2015-04-17,SMD,1.03
2015-04-17,SMDA,0.53
2015-04-17,SPI,0.58
2015-04-18,NZDI,0.67
2015-04-18,PED,0.56
2015-04-18,SMD,1.02
2015-04-18,SMDA,0.53
2015-04-18,SPI,0.56
2015-04-19,NZDI,0.67
2015-04-19,PED,0.56
2015-04-19,SMD,1.02
2015-04-19,SMDA,0.54
2015-04-19,SPI,0.55
2015-04-20,NZDI,0.65
2015-04-20,PED,0.52
2015-04-20,SMD,1.01
2015-04-20,SMDA,0.54
2015-04-20,SPI,0.54
2015-04-21,NZDI,0.65
2015-04-21,PED,0.52
2015-04-21,SMD,0.99
2015-04-21,SMDA,0.54
2015-04-21,SPI,0.53
2015-04-22,NZDI,0.64
2015-04-22,PED,0.51
2015-04-22,SMD,0.98
2015-04-22,SMDA,0.55
2015-04-22,SPI,0.51
2015-04-23,NZDI,0.63
2015-04-23,PED,0.5
2015-04-23,SMD,0.97
2015-04-23,SMDA,0.55
2015-04-23,SPI,0.5
2015-04-24,NZDI,0.62
2015-04-24,PED,0.48
2015-04-24,SMD,0.95
2015-04-24,SMDA,0.55
2015-04-24,SPI,0.49
2015-04-25,NZDI,0.61
2015-04-25,PED,0.49
2015-04-25,SMD,0.94
2015-04-25,SMDA,0.55
2015-04-25,SPI,0.48
2015-04-26,NZDI,0.6
2015-04-26,PED,0.48
2015-04-26,SMD,0.92
2015-04-26,SMDA,0.54
2015-04-26,SPI,0.47
2015-04-27,NZDI,0.58
2015-04-27,PED,0.46
2015-04-27,SMD,0.9
2015-04-27,SMDA,0.51
2015-04-27,SPI,0.46
2015-04-28,NZDI,0.56
2015-04-28,PED,0.44
2015-04-28,SMD,0.87
2015-04-28,SMDA,0.48
2015-04-28,SPI,0.44
2015-04-29,NZDI,0.54
2015-04-29,PED,0.43
2015-04-29,SMD,0.84
2015-04-29,SMDA,0.45
2015-04-29,SPI,0.42
2015-04-30,NZDI,0.52
2015-04-30,PED,0.42
2015-04-30,SMD,0.81
2015-04-30,SMDA,0.43
2015-04-30,SPI,0.4
2015-05-01,NZDI,0.49
2015-05-01,PED,0.4
2015-05-01,SMD,0.78
2015-05-01,SMDA,0.41
2015-05-01,SPI,0.37
2015-05-02,NZDI,0.46
2015-05-02,PED,0.35
2015-05-02,SMD,0.75
2015-05-02,SMDA,0.38
2015-05-02,SPI,0.35
2015-05-03,NZDI,0.44
2015-05-03,PED,0.33
2015-05-03,SMD,0.72
2015-05-03,SMDA,0.35
2015-05-03,SPI,0.34
2015-05-04,NZDI,0.41
2015-05-04,PED,0.32
2015-05-04,SMD,0.68
2015-05-04,SMDA,0.32
2015-05-04,SPI,0.32
2015-05-05,NZDI,0.39
2015-05-05,PED,0.32
2015-05-05,SMD,0.65
2015-05-05,SMDA,0.29
2015-05-05,SPI,0.3
2015-05-06,NZDI,0.37
2015-05-06,PED,0.3
2015-05-06,SMD,0.62
2015-05-06,SMDA,0.26
2015-05-06,SPI,0.28
2015-05-07,NZDI,0.34
2015-05-07,PED,0.3
2015-05-07,SMD,0.59
2015-05-07,SMDA,0.23
2015-05-07,SPI,0.26
2015-05-08,NZDI,0.32
2015-05-08,PED,0.29
2015-05-08,SMD,0.56
2015-05-08,SMDA,0.2
2015-05-08,SPI,0.23
2015-05-09,NZDI,0.3
2015-05-09,PED,0.29
2015-05-09,SMD,0.53
2015-05-09,SMDA,0.18
2015-05-09,SPI,0.21
2015-05-10,NZDI,0.29
2015-05-10,PED,0.28
2015-05-10,SMD,0.51
2015-05-10,SMDA,0.17
2015-05-10,SPI,0.19
2015-05-11,NZDI,0.27
2015-05-11,PED,0.28
2015-05-11,SMD,0.49
2015-05-11,SMDA,0.15
2015-05-11,SPI,0.16
2015-05-12,NZDI,0.25
2015-05-12,PED,0.27
2015-05-12,SMD,0.47
2015-05-12,SMDA,0.13
2015-05-12,SPI,0.14
2015-05-13,NZDI,0.25
2015-05-13,PED,0.26
2015-05-13,SMD,0.47
2015-05-13,SMDA,0.15
2015-05-13,SPI,0.12
2015-05-14,NZDI,0.24
2015-05-14,PED,0.26
2015-05-14,SMD,0.45
2015-05-14,SMDA,0.15
2015-05-14,SPI,0.12
2015-05-15,NZDI,0.24
2015-05-15,PED,0.25
2015-05-15,SMD,0.44
2015-05-15,SMDA,0.15
2015-05-15,SPI,0.11
2015-05-16,NZDI,0.23
2015-05-16,PED,0.25
2015-05-16,SMD,0.43
2015-05-16,SMDA,0.15
2015-05-16,SPI,0.1
2015-05-17,NZDI,0.22
2015-05-17,PED,0.24
2015-05-17,SMD,0.41
2015-05-17,SMDA,0.14
2015-05-17,SPI,0.1
2015-05-18,NZDI,0.22
2015-05-18,PED,0.24
2015-05-18,SMD,0.4
2015-05-18,SMDA,0.14
2015-05-18,SPI,0.11
2015-05-19,NZDI,0.22
2015-05-19,PED,0.22
2015-05-19,SMD,0.38
2015-05-19,SMDA,0.14
2015-05-19,SPI,0.11
2015-05-20,NZDI,0.21
2015-05-20,PED,0.21
2015-05-20,SMD,0.37
2015-05-20,SMDA,0.15
2015-05-20,SPI,0.11
2015-05-21,NZDI,0.21
2015-05-21,PED,0.22
2015-05-21,SMD,0.36
2015-05-21,SMDA,0.15
2015-05-21,SPI,0.11
2015-05-22,NZDI,0.21
2015-05-22,PED,0.23
2015-05-22,SMD,0.35
2015-05-22,SMDA,0.16
2015-05-22,SPI,0.11
2015-05-23,NZDI,0.21
2015-05-23,PED,0.22
2015-05-23,SMD,0.34
2015-05-23,SMDA,0.16
2015-05-23,SPI,0.11
2015-05-24,NZDI,0.2
2015-05-24,PED,0.21
2015-05-24,SMD,0.33
2015-05-24,SMDA,0.16
2015-05-24,SPI,0.09
2015-05-25,NZDI,0.19
2015-05-25,PED,0.18
2015-05-25,SMD,0.31
2015-05-25,SMDA,0.16
2015-05-25,SPI,0.11
2015-05-26,NZDI,0.19
2015-05-26,PED,0.18
2015-05-26,SMD,0.3
2015-05-26,SMDA,0.16
2015-05-26,SPI,0.11
2015-05-27,NZDI,0.19
2015-05-27,PED,0.17
2015-05-27,SMD,0.3
2015-05-27,SMDA,0.17
2015-05-27,SPI,0.12
2015-05-28,NZDI,0.19
2015-05-28,PED,0.18
2015-05-28,SMD,0.3
2015-05-28,SMDA,0.18
2015-05-28,SPI,0.11
2015-05-29,NZDI,0.19
2015-05-29,PED,0.16
2015-05-29,SMD,0.3
2015-05-29,SMDA,0.19
2015-05-29,SPI,0.12
2015-05-30,NZDI,0.2
2015-05-30,PED,0.16
2015-05-30,SMD,0.3
2015-05-30,SMDA,0.2
2015-05-30,SPI,0.12
2015-05-31,NZDI,0.2
2015-05-31,PED,0.16
2015-05-31,SMD,0.3
2015-05-31,SMDA,0.21
2015-05-31,SPI,0.13
2015-06-01,NZDI,0.2
2015-06-01,PED,0.16
2015-06-01,SMD,0.3
2015-06-01,SMDA,0.23
2015-06-01,SPI,0.13
2015-06-02,NZDI,0.2
2015-06-02,PED,0.15
2015-06-02,SMD,0.3
2015-06-02,SMDA,0.24
2015-06-02,SPI,0.12
2015-06-03,NZDI,0.2
2015-06-03,PED,0.15
2015-06-03,SMD,0.3
2015-06-03,SMDA,0.24
2015-06-03,SPI,0.13
2015-06-04,NZDI,0.2
2015-06-04,PED,0.14
2015-06-04,SMD,0.29
2015-06-04,SMDA,0.24
2015-06-04,SPI,0.13
2015-06-05,NZDI,0.2
2015-06-05,PED,0.14
2015-06-05,SMD,0.29
2015-06-05,SMDA,0.25
2015-06-05,SPI,0.13
2015-06-06,NZDI,0.2
2015-06-06,PED,0.13
2015-06-06,SMD,0.28
2015-06-06,SMDA,0.25
2015-06-06,SPI,0.13
2015-06-07,NZDI,0.2
2015-06-07,PED,0.13
2015-06-07,SMD,0.28
2015-06-07,SMDA,0.25
2015-06-07,SPI,0.13
2015-06-08,NZDI,0.2
2015-06-08,PED,0.13
